Measurements.Samples,Spot.238812,Spot.238813,Spot.238814,Spot.238815,Spot.238816,Spot.238817,Spot.238818,Spot.238819,Spot.238820,Spot.238821,Spot.238822,Spot.238823,Spot.238824,Spot.238825,Spot.238826,Spot.238827,Spot.238828,Spot.238864,Spot.238865,Spot.238866,Spot.238867,Spot.238868,Spot.238869,Spot.238871,Spot.238873,Spot.238875,Spot.238877,Spot.238878,Spot.238879,Spot.238880,Spot.238881,Spot.238882,Spot.238883,Spot.238884,Spot.238885,Spot.238886,Spot.238887,Spot.238892,Spot.238893,Spot.238894,Spot.238895,Spot.238896,Spot.238897,Spot.238898,Spot.238899,Spot.238929,Spot.238930,Spot.238931,Spot.238932,Spot.238933,Spot.238934,Spot.238935,Spot.238936,Spot.238937,Spot.238939,Spot.238944,Spot.238949,Spot.238970,Spot.238971,Spot.238972,Spot.238973,Spot.239001,Spot.239002,Spot.239003,Spot.239004,Spot.239005,Spot.239006,Spot.239007,Spot.239008,Spot.239048,Spot.239049,Spot.239050,Spot.239051,Spot.239076,Spot.239077,Spot.239078,Spot.239128,Spot.239129,Spot.239130,Spot.239154,Spot.239210,Spot.239211,Spot.239233,Spot.239234,Spot.239293,Spot.239294,Spot.239295,Spot.239378,Spot.239379,Spot.239380,Spot.239465,Spot.239466,Spot.239467,Spot.239554,Spot.239555,Spot.239556,Spot.239645,Spot.239646,Spot.239736,Spot.239737,Spot.239831,Spot.239832,Spot.239926,Spot.239927,Spot.240023,Spot.240024,Spot.240122,Spot.240123,Spot.240124,Spot.240224,Spot.240327,Spot.240328,Spot.240432,Spot.240433,Spot.240538,Spot.240646,Spot.240756,Spot.240757,Spot.240869,Spot.240982,Spot.241096,Spot.241212,Spot.241328,Spot.241329,Spot.241446,Spot.241564,Spot.241565
PS4412_1,105498.2358,0,0,56916.99569,124251.3976,0,61967.14412,57956.1041,50761.01866,0,64820.17765,53316.39624,104756.1868,55796.99784,64829.88822,70028.46149,0,76915.13594,76937.63216,67883.92865,68722.90166,0,0,62568.38167,0,80994.65672,77364.38541,0,0,67380.66587,50287.65473,56147.28242,0,86033.25116,65627.58028,71122.05552,76261.75088,0,0,38873.82831,51602.71193,50899.81601,50668.71546,56998.26054,0,75492.28318,0,38702.6476,57234.1201,0,0,75303.56837,73802.87713,60572.5105,81380.11971,62732.84186,66354.06116,0,71471.89335,44056.77192,63645.73508,50953.58979,56210.87426,74697.79717,0,0,69793.66425,47885.77187,50985.20151,79412.12913,0,0,67137.32749,99007.40994,68688.5114,66949.84949,53172.43733,0,72346.26489,78108.20853,0,68182.44601,61398.48225,55757.21711,0,68778.42401,0,62338.2435,0,64341.04466,55672.12276,92616.13592,65589.22094,59656.0122,56745.98864,56864.06104,38729.66839,46986.05343,81476.47276,0,61686.15145,0,50569.32822,0,67216.60421,50632.27669,72492.14946,70440.26474,59434.94017,46672.52473,45174.3184,105868.1666,45918.83936,80475.12671,51574.1672,63013.22099,57228.5702,43618.83582,35743.87041,44930.17254,35693.4577,0,69391.82293,62997.60375,0,104960.8082,58550.48785
SHexCer401_0,3629933.796,2406876.692,1010980.167,1298776.265,3186043.019,2777339.889,2436174.657,3052303.07,1982612.435,1491818.605,1339889.452,1290159.838,3022941.856,1768132.702,2071020.241,2456582.301,1149932.566,2045509.712,1893837.421,2652062.001,3386774.935,5508867.284,3488133.858,1499745.22,2038362.036,4990629.355,2242060.178,976499.8207,1003386.273,2345175.809,901305.4996,1031492.261,1935225.831,2124496.903,1143121.781,1835932.597,607484.4518,880300.4606,1706032.645,741298.5447,1076796.345,1733925.007,1513596.067,1800900.73,2218109.133,2014882.761,1975882.723,1628927.083,2190809.734,2680550.058,1738370.549,3050969.875,1252293.611,894213.2386,1035660.759,593440.1918,447381.7911,1323546.778,1370933.99,998233.194,1112645.001,1194302.914,770865.2436,4011899.985,1764168.659,2072317.308,1737354.95,1130446.794,871909.501,888080.1669,2032954.528,2376460.262,3563890.376,2811538.679,3933114.601,1000317.995,1130876.536,1737253.273,1183055.005,2335307.546,1803950.964,2115964.616,2223258.437,999620.2463,3653879.15,3698033.337,3326209.661,1130914.873,1768681.169,722732.1118,449018.0617,1532564.267,2242235.074,1253170.639,1586047.389,1425563.426,626612.1949,729936.3967,1032444.673,2191849.497,618152.2905,1459155.533,772537.7483,2181345.306,1359182.905,1674042.273,472439.4034,950119.1647,636512.1882,543376.7751,759644.911,1700578.499,738364.3963,1360594.602,936336.7387,671668.983,489652.5882,797465.3444,644778.4438,787935.0691,716601.1291,1818194.75,775935.6977,1261882.445,1108804.516,825684.2383,1502565.756
SHexCer401_1,1704979.088,1090240.359,515490.9475,646829.0289,1542187.463,1344249.367,1164661.611,1654952.427,1114010.487,733599.2603,667754.2389,617290.9193,1459866.659,757324.8135,1063434.932,1194560.846,543269.2505,1180876.624,1025457.265,1273227.096,1602557.328,2866939.954,1651940.502,762580.6397,1037647.475,2539412.036,1254874.631,487140.6694,495415.6565,1121414.247,436139.3752,512582.7304,997669.5739,1090621.458,637931.025,877672.7553,340665.7154,404599.0157,898189.6738,368612.5297,580351.262,821960.9947,866332.1163,855084.8604,1074086.472,1100003.675,983959.2554,774858.9026,1145972.764,1406477.032,881766.7264,1680151.191,640959.5571,499889.8055,592799.8816,286048.5996,217154.5618,660613.7829,639461.014,463925.1997,469064.624,558115.5051,368281.5899,2005328.692,862127.6914,1018862.899,905122.9131,514595.1855,503721.4545,480018.1439,984959.1881,1146624.255,1696652.125,1444302.79,1955566.254,525778.7823,574915.614,766614.9394,587520.0255,1110199.247,865596.4518,1044387.428,1137584.79,505381.1543,1886153.657,1768519.194,1451385.132,512779.7823,854579.6086,374934.4277,207779.929,766320.1255,1113473.56,543703.4748,785650.084,673549.6042,317665.5226,345726.5866,554882.4353,1009902.783,319593.3715,658620.6277,387615.6413,1156300.325,751842.6674,844247.9698,246420.2595,506435.9706,313037.3259,302275.7933,422573.8408,879862.1365,432739.0815,652026.6033,451588.748,409418.2386,248109.8284,465809.425,333673.6329,334571.1094,341328.4333,938723.0661,417662.322,612464.9957,501359.6187,389890.672,682879.254
SHexCer401_2,406172.829,233159.7533,140783.6147,134189.911,339556.1637,252749.0844,259795.3124,384988.2254,250622.4066,192235.938,163279.8844,141622.9825,352123.7526,167008.4192,189271.3151,259341.552,143688.2508,269417.6268,214012.0425,280606.8553,369561.7398,639720.8785,359235.3556,176737.0849,256888.2834,569710.1259,266689.8174,132683.5694,129669.8481,241783.2041,137987.1641,125229.1128,265583.4207,254499.8006,127052.8979,218081.7716,77889.21225,113490.5436,197893.1534,100890.1449,128150.4933,179483.0618,195799.0502,197923.6034,251521.4687,239281.8182,210573.7577,221308.3606,274606.1909,339576.1939,190476.3571,459493.1689,156447.1709,132575.4515,124300.2821,63998.28357,64196.72873,151021.2829,141500.343,83218.85152,129429.9784,130410.6644,82026.0157,458891.26,193846.6101,252836.8446,186008.444,176432.0529,117674.5449,108074.4199,235643.6443,257388.085,409372.2912,309632.3293,432086.0082,135004.2017,133738.3161,161424.9237,119338.541,193215.8568,212112.7706,245192.6314,256318.1702,119957.8713,416208.5101,540131.9585,390090.4903,121540.8547,188841.8199,106055.7935,50559.71984,159061.8557,207978.0834,120148.1594,211226.0573,164704.3373,87573.37199,93225.40111,146508.1741,316659.7761,91656.53489,209973.6652,104507.3575,248767.4819,159626.4167,191333.3944,62613.29962,112876.0498,93114.04166,86687.60344,108490.762,164495.109,81249.32036,147669.2601,150085.3331,80181.24314,55499.30069,109874.5077,98868.61099,88976.2964,90197.89864,207935.8683,101321.1223,139488.8928,156979.4839,72307.41158,119357.8708
PI386_0,929089.6646,881797.1591,455443.4462,419651.0041,678541.7505,664276.3244,569387.5459,553340.619,617526.6846,450604.1975,501135.1821,623875.116,866929.203,426468.4088,459131.064,485427.2227,279583.1811,575036.8704,659574.0872,646652.1637,720820.7941,886346.9251,694513.3161,501667.6695,520941.3177,963509.7719,760154.8799,634928.3432,579123.5162,674271.6651,594198.9377,329848.8652,445166.0784,597821.1647,351706.159,465138.0459,281568.4527,204199.9931,383848.0023,288370.7506,396906.7318,482961.2022,515879.545,333266.5161,504078.1474,543609.4704,608267.922,362646.1342,566318.3661,638498.6501,601790.6726,618344.2464,446347.7417,371116.5953,414510.3506,373157.9499,295913.4309,361184.1369,507072.3171,343681.8529,378699.5108,492397.7055,555140.731,748784.048,418046.3036,622874.4393,616818.6626,502026.3389,464364.1404,463626.5512,539969.7544,550525.6604,592351.5558,780688.2898,925964.1459,620102.5254,471654.5457,629349.0469,678874.6848,801383.1967,539907.937,380309.3862,505836.7771,397001.4912,405489.2066,665780.7477,540127.2052,271231.8856,301431.9376,412362.1876,300498.5862,626602.1098,452557.445,372124.5375,396892.8084,364088.1083,219520.2508,299930.4098,354567.8231,341435.3572,356941.5762,340708.9287,286367.2804,441295.802,242931.8566,260122.7802,295066.2316,443818.0219,282227.0773,312587.9664,312587.061,550686.1828,297217.0049,398584.6086,351135.1369,281725.8639,281787.793,351635.2725,261834.4424,255727.1056,213171.4103,330826.2618,221121.7314,275215.6296,390807.1178,276887.8965,382409.2353
PI386_1,943031.6019,737891.6271,463205.7617,403181.7952,655317.0693,839050.44,520776.9916,533490.0244,654968.4145,438877.65,421484.4708,574125.8838,682695.1399,419128.8718,419737.0543,445928.888,307882.6268,545469.3981,581528.8723,659154.7572,713175.7625,900274.807,598956.2576,525100.0151,563278.5656,876516.345,726915.7631,621442.3328,546659.2217,717055.63,513266.9815,354644.2823,355668.9907,554702.1209,324688.9011,405277.3099,245326.4989,247187.5982,337736.7459,221052.3841,436250.2308,426748.6728,375534.3958,336560.9415,523562.2123,616225.5385,584246.1101,373604.6989,591263.6625,651865.7742,511324.8237,516766.327,354973.0828,351636.9335,401352.9046,367676.7091,271327.1835,317211.9984,472424.7377,308006.1078,325415.8216,455816.6273,650862.8554,712447.7917,433619.372,481964.178,503285.9569,351422.9641,398997.4345,438812.1712,431872.4978,495544.828,534717.1904,789704.3758,889616.2759,615391.9844,412996.5937,578128.1003,575931.4166,655125.0307,385677.57,421376.2852,563669.694,326072.9428,454000.4824,536024.5679,494914.8902,260751.6862,315103.8428,426845.0342,249567.6695,570700.5163,371352.3743,305818.4028,343635.0302,438129.3626,271913.5098,273825.2374,324520.4659,262763.649,289437.274,271002.106,207526.6162,430814.6279,259873.1958,271659.8352,159353.5431,331557.3654,271261.5359,309339.1766,332707.6256,472264.0468,188574.3261,356079.7745,275418.1926,273424.5082,246896.5934,284002.7054,197905.3779,198640.4945,183950.9547,227349.6564,219852.2806,185507.8461,383627.9303,315435.7683,322473.6415
PI385_0,16800115.54,14847664.89,8226532.481,7822361.674,12293313.27,13576878.53,9490295.476,11230959.22,12806850.09,9070947.694,11944916.89,13723244.79,17085582.47,9626393.37,9458370.555,10170883.78,5853355.909,9486905.97,10519430.71,12493280.01,13414412.42,15442403.1,12151482.98,10121521.83,10358777.96,15596391.46,15460923.8,12640932.57,13543809.1,14688162.71,13189797.81,8712854.777,9703906.334,12882663.53,8818477.717,9534714.253,7389872.54,6555517.75,9000524.932,7269434.5,9543982.078,11394041.95,10213866.34,7791581.839,8675652.793,10152426.45,9881392.776,7235930.059,10710467.25,12201803.5,11988933.45,13196666.21,9519105.067,9436884.186,8777357.704,9508733.866,7505217.392,9362515.196,11040030.93,7892922.951,7824251.497,9113807.288,11890558.27,14945406.56,9155796.726,10796578.69,12984339.3,10762340.28,10121126.32,11403358.73,10911566.68,11034010.16,10942696.65,13039964.54,18051499.04,12837737.18,12458306.85,14412489.08,13154413.84,14158899.05,11999010.42,8875266.721,10100238.21,7829114.814,10904690.4,14351720.11,10413465.73,7866690.433,9279995.618,10778904.86,7051227.949,16072470.55,9216976.172,10222996.48,10032076.64,9799821.215,7063426.24,6652802.951,9015307.484,8917508.83,8996973.824,6002060.374,7246150.627,11442689.85,6140658.391,8578585.711,5868816.923,10511289.97,5363001.49,8372503.387,9279144.977,11253117.24,8640964.591,8187387.525,8637405.086,7997997.023,7898416.127,8217862.462,7476064.965,6978670.456,6483518.408,7731498.658,6991877.204,5987706.978,11234133.85,8443205.558,7638574.348
PI385_1,15164970.33,13825214.77,7202538.081,7025165.264,10582479.8,12169403.55,8456896.894,9707281.615,11572384.04,8174592.926,10533668.63,12341224.72,15645938.28,8382606.745,8552333.192,8725467.152,5208140.443,8162396.408,9702082.678,11235720.85,11877112.28,13784306.34,11025789.45,9043454.37,9313597.267,13704388.01,13750380.01,11389720.86,12299763.29,13255162.62,11552694.74,7800297.885,9022005.943,11161271.8,7651035.596,8338895.96,6578620.552,5695209.692,8015501.953,6404738.892,8658695.594,9871700.767,9205826.075,6978656.66,8058985.869,9186421.867,9111185.327,6279945.211,9345541.225,10667867.84,10519970.7,11401851.84,8527079.92,8136733.169,7925402.443,8349144.647,6789803.279,8321665.153,9806045.39,6931210.63,7178539.434,7807153.887,10701130.04,13038364.96,8231779.871,9745304.357,11542138.29,9476214.353,8864182.5,10212326.5,9967614.112,9769424.979,9793063.816,12053459.7,16654681.09,11555216.35,11537217.15,12838693.24,11694664.08,12611314.44,10507942.41,7750760.808,9087766.123,6924695.352,9500983.465,12658138.09,9361496.977,7124588.053,7985850.896,9118684.87,6171054.643,14226719.13,8019246.855,8840601.295,8919070.464,8696941.617,6476674.224,5956029.816,7995880.589,7481321.229,8178011.569,5289784.481,6498655.011,9894833.528,5380282.144,7573541.115,4920898.489,9405019.33,4704023.231,7582857.031,8115059.48,9982656.481,7722368.254,7117790.296,7890679.467,7429790.816,7084930.952,7109866.399,6806358.017,6222262.023,5708142.421,6651576.102,6174870.652,5334695.038,10082647.7,7579030.954,6967883.143
PI384_0,60610953.01,51781846.12,28186026.59,29012346.46,43180188.75,49150332.79,33026455.43,36519632.95,42819487.72,31531254.98,39785254.36,47402841.99,60647484.64,32933553.17,33734527.71,36631531.26,21933341.01,29838585.84,33794673.39,41050013.48,41135606.51,49965096.7,42311806.73,32587775.21,35404706.61,50377802.86,49859757.26,40022922.74,43056696.88,46488939.87,43658337.87,30110373.12,37036291.27,46811808.68,32991091.18,35995837.8,29423937.01,26950812.98,36827204.47,28249529.9,36091374.17,38783684.7,34053312.44,26789856.73,35930675.66,30962059.61,31267472.27,22406828.1,32429236.17,35947577.47,33922345.61,44492795.31,33761009.69,32761759.41,32016032.95,35944842.46,29722302.15,34478194.99,41301756.91,27070760.77,29305266.33,27805430.68,34611399.48,47393997.97,28511294.12,35983345.85,38639246.26,33230275.76,34038289.42,43431986.35,40030578.18,40253710.82,42251851.38,42238485.1,58421971.22,39305567.42,46948948.3,51429364.93,48864909.46,42107211.91,44366524.12,33013527.32,31039762.11,25615192.89,41814632.65,51752111.97,43410615.26,34796532.99,33843655.88,38161299.55,29240006.08,56853365.44,33957929,38423795.29,35323812.28,40040751.56,27211360.22,25473163.41,38906739.52,31649438.92,34885094.6,25370921.02,31708936.19,43389495.54,27216124.11,32693763.82,27963667.72,39508951.99,24338261.9,30828071.21,34341486.55,49458497.62,33427924.61,35796116.04,33971590.21,31391452.27,32276924.59,30685403.33,27979395.92,27130160.2,25239702.63,34125083.35,28750674.93,27070919.19,45034681.09,38212414.83,33735740.44
PI384_1,51232587.21,44652821.16,24464924.58,25448857.35,37014264.13,42807018.53,28419346.49,30619227.33,36504713.65,26753507.34,33888553.74,40681353.88,51253717.96,28001697.46,28689749.61,31814996.69,18511698.87,25273385.55,28939114.09,35152954.47,35189253.22,43282517.96,35949299.31,28877008.65,30452183.83,43563658.09,42477729.31,34405338.93,37334966.47,39788037.12,37628284.75,26422746.19,31272922.61,40182344.69,27715120.98,30307206.57,24744831.58,22945255.54,30695579.95,23794802.08,30363173,32514917.7,29031084.23,23638126.85,30658685.93,26906845.11,27099092.84,19498868.28,28490172.95,30434034.82,29257401.25,38344780,28767658.62,27186700.54,27167884.35,29961993.85,24724213.53,29044678.33,35894240.04,23429551.5,25280105.82,24249799.94,29816492.93,40294305.65,24613870.68,31093473.99,32904230.04,28831554.17,29336001.92,35901420.23,34007385.09,34539173.58,35782368.06,36966707.58,50503626.4,33667446.84,39400764.37,43571048.37,41070233.61,36650140.17,37682662.16,27853225.09,27118259.54,22369940.05,35355121.32,44331329.52,37415484.2,28576899.33,28581354.4,32481367.27,24355728.57,47980660.41,29241444.97,32615207.92,30048789.51,33818632.67,23420889.66,21370626.81,32744142.27,27251508.65,29676026.93,22003135.43,26336374.31,36840551.92,22811859.21,28475995.12,24466037.3,34073959.41,20617191.84,26904050.57,29960958.28,42774009.52,28572834.5,31127713.65,28648911.89,27378980.79,27684806.12,26930420.28,24292703.04,23807073.89,21566685.38,29730499.85,24404061.58,23496339.55,39504456.78,32948480.72,29879024.17
PI384_2,28946600.85,24692448.4,13400188.62,14097324.31,20772270.28,24215487.16,15449843.41,17335266.84,20113954.86,15056049.27,18445651.69,22333859.03,28294182.18,15621477.64,16028692.52,17384842.36,10299539.18,14684922.5,16377193.52,19146886.22,19873965.51,24532451.68,20396561.54,15679050.56,16949072.22,24337932.9,23456779.47,18968240.7,20407465.41,22058310.9,20742791.67,14493891.62,16793480.73,21915616.92,15034812.79,16625717.07,13271938.2,12204751.2,17150943.75,12742278.39,16322959.49,17975920.86,16150828.93,12942312.58,17145352.45,15212939.5,15543676.08,10906663.21,16003236.8,17927921,16751920.37,21565690.23,15834723.78,15182937.72,14793535.9,16443394.11,13448252.61,16228257.95,19841926.28,12706823.1,13821090.28,13834713.16,16931322.62,22802726.54,13888710.97,17208084.68,18528775.22,16217759.85,15885005.07,19688380.61,18939330.49,19037789.11,19764560.39,20874333.9,29122889.12,18925212.46,21260516.89,24145674.94,23001690.74,20953936.97,20666579.07,15092225.46,15167791.66,12361937.98,19869878.39,25191913.48,20452344.82,15485601.21,15317566.31,17823687.32,13199742.4,26129811.45,15974768.72,18027322.11,16327798.97,18696560.26,12532736.35,11869832.62,17217705.9,14799951.88,15987738.78,11773237.46,14488267.23,20643856.97,12564915.16,15903806.67,12608918.1,18025399.26,11377284.44,14566273.88,15841822.08,23315837.54,15217717.72,16946967.15,15433304.74,14278256.07,14801681.36,14647675.79,13053248.57,13309846.52,11880128.1,16522964.41,13829091.47,13036501.22,21928248.81,17890374.39,16706926.57
PI384_3,12576884.79,10414011.25,5713260.189,5924549.967,8519915.715,10267588.2,6445562.709,7318013.223,8572268.824,6179618.006,7805717.453,9636581.874,11962081.6,6632465.483,6505165.627,7314155.489,4180497.979,6279168.647,6639706.432,8154970.41,8569153.288,10265689.06,8384845.028,6025399.55,7022611.68,10284816.2,9891790.697,8214706.523,8669387.174,9227080.1,8764065.972,6181321.44,6842388.382,8675018.065,6180137.607,6767286.281,5092201.837,4942336.34,7082959.219,5324368.934,6946021.414,7230282.843,6668556.889,4906926.129,7449835.876,5945870.374,6638166.914,4497134.456,6595097.075,7466112.938,7190403.111,8808338.203,6772296.851,6326825.816,6079906.355,6760688.156,5804713.543,6708516.709,8476997.76,5349357.798,5442736.474,6126540.477,7366643.463,9493554.887,5986792.681,7501734.608,7719506.987,6486732.655,6743539.868,8238755.06,7778420.794,7792925.069,8165359.67,9239874.615,12545973.56,8298582.603,8832181.842,10386772.75,9877068.911,9038391.467,8272783.036,6148891.084,6711594.334,5465279.781,8159257.826,10386153.64,8156215.865,6362860.553,6112043.516,7470746.535,5519074.557,11029246.26,6224609.765,7317456.372,6630172.829,7783826.574,5185019.298,4669263.916,6858973.01,5854767.704,6388092.428,4035424.065,5694885.765,8022562.228,5032295.719,6537462.53,4688876.464,7290154.213,4142339.011,5704647.899,6107855.528,9238407.242,6200528.285,6055645.977,6280102.168,5565320.781,6164007.224,5866950.049,5121015.331,5446809.835,4499940.541,6538954.645,5309548.28,5218779.639,9436586.402,7084487.467,6961873.991
SHexCerd422_0,13594270.49,10924592.66,5109323.044,6877132.058,14165275.58,13050955.51,9749987.985,11500184.37,8169438.217,6349323.862,6099329.32,6800939.781,12717453.3,6926146.422,8444848.185,9903443.664,4867895.95,9739908.779,10634335.35,13354352.91,13481730.43,18947940.35,15149162.65,7185048.086,11267507.49,21780132.99,10353752.68,5380454.863,4944256.966,9599686.874,3676830.858,4305392.554,8186449.25,9436548.232,6094374.9,6101483.658,3290391.098,3209219.491,7421308.502,3539636.723,4952718.194,7224338.265,6046453.637,8164650.875,11366383.94,10500284.73,9184719.168,8209333.902,10105421.47,11346680.76,7167933.631,10992497.41,4655616.088,4855666.365,4544437.551,3222773.221,2140379.749,5525838.15,5784030.125,4098194.197,4586471.249,5975673.079,4222554.524,15403793.91,7024470.212,9256851.607,6896671.629,5052116.012,4475242.429,3751478.665,8231934.08,10405072.55,10374485.77,14707985.7,19717640.97,5963936.309,4952969.682,6005015.743,5171295.344,12278191.07,6903375.389,9747453.571,9576840.998,4646786.023,13670757.37,15106224.78,14227094.21,6110264.803,7492982.201,3429404.721,2430690.046,7352913.289,11152721.3,5761168.08,7424410.423,7082332.792,2659639.83,3034922.697,5046429.689,10237184.35,2995000.856,7212470.398,4387378.534,11322280.48,8015590.116,8411114.152,2951469.253,4962448.717,3508328.149,2836816.471,3774930.597,7075005.349,3464708.235,6817709.604,4704412.238,3675131.328,2574950.771,4666807.841,3758609.284,3097094.736,2724625.293,8142022.463,3663726.553,6139219.58,5413347.212,3920508.088,7758534.541
SHexCerd422_1,7165049.724,5293379.96,2511217.423,3515444.41,6952968.716,6864037.841,5040979.291,5938719.182,4139991.429,3320638.746,3044118.896,3487577.505,6494505.492,3364938.287,4311060.75,5065893.951,2550449.74,5188976.306,5493171.28,7059453.227,6976239.899,9681867.942,7907792.355,3630744.934,5727568.721,11243850.39,5442749.717,2581912.857,2445605.358,5072215.008,1906652.866,2102333.268,3996684.746,4746867.5,2987538.944,3203207.993,1629111.646,1625150.916,3642475.195,1757272.757,2392311.008,3660091.67,3065801.589,4167420.983,5884421.499,5622197.908,4730816.942,4220916.044,5032387.091,5874359.391,3887138.45,5724545.83,2494423.363,2372811.453,2335874.251,1622037.355,1056090.353,2729577.445,2859283.452,1934235.855,2272932.298,3022583.636,2086967.209,8243970.187,3733389.94,4678414.042,3581876.324,2534731.757,2061858.711,1798371.378,4294102.69,5400369.378,5133546.98,8033432.652,10091187.92,2852264.384,2177888.432,3090877.673,2562567.395,6304379.963,3538107.221,5256783.381,4876938.693,2226918.259,7004646.673,7941517.743,7256593.878,3021088.161,3743972.028,1743737.398,1200337.257,3513886.622,5499280.267,2771667.284,3863016.044,3513496.554,1382718.619,1551639.704,2649514.851,5124543.437,1501049.299,3656718.261,2284163.49,5979877.1,4217272.512,4271631.115,1449972.459,2527987.722,1719525.233,1491810.342,1861223.807,3359244.69,1749567.967,3442871.543,2290667.181,1766433.677,1442748.507,2392545.78,1737192.497,1510513.794,1368014.744,4158000.831,1892679.384,3060538.979,2553776.632,2045714.662,3820650.636
