Measurements/Samples, Spot 204291, Spot 204292, Spot 204293, Spot 204294, Spot 204295, Spot 204296, Spot 204297, Spot 204298, Spot 204299, Spot 204300, Spot 204301, Spot 204302, Spot 204303, Spot 204304, Spot 204329, Spot 204330, Spot 204331, Spot 204332, Spot 204333, Spot 204334, Spot 204335, Spot 204336, Spot 204337, Spot 204338, Spot 204339, Spot 204340, Spot 204342, Spot 204343, Spot 204344, Spot 204345, Spot 204346, Spot 204347, Spot 204348, Spot 204349, Spot 204373, Spot 204374, Spot 204375, Spot 204376, Spot 204377, Spot 204392, Spot 204393, Spot 204394, Spot 204395, Spot 204396, Spot 204397, Spot 204398, Spot 204420, Spot 204421, Spot 204422, Spot 204423, Spot 204424, Spot 204447, Spot 204448, Spot 204449, Spot 204450, Spot 204474, Spot 204475, Spot 204476, Spot 204477, Spot 204505, Spot 204506, Spot 204507, Spot 204532, Spot 204533, Spot 204564, Spot 204565, Spot 204566, Spot 204567, Spot 204594, Spot 204595, Spot 204629, Spot 204630, Spot 204631, Spot 204660, Spot 204661, Spot 204662, Spot 204698, Spot 204699, Spot 204700, Spot 204728, Spot 204729, Spot 204730, Spot 204769, Spot 204770, Spot 204799, Spot 204800, Spot 204801, Spot 204842, Spot 204843, Spot 204844, Spot 204872, Spot 204873, Spot 204917, Spot 204918, Spot 204946, Spot 204947, Spot 204948, Spot 204994, Spot 204995, Spot 205024, Spot 205025, Spot 205026, Spot 205074, Spot 205075, Spot 205104, Spot 205105, Spot 205106, Spot 205156, Spot 205157, Spot 205187, Spot 205188, Spot 205241, Spot 205242, Spot 205271, Spot 205272, Spot 205273, Spot 205327, Spot 205328, Spot 205329, Spot 205359, Spot 205360, Spot 205361, Spot 205417, Spot 205418, Spot 205449, Spot 205450, Spot 205451, Spot 205509, Spot 205510, Spot 205541, Spot 205542, Spot 205543, Spot 205603, Spot 205604, Spot 205636, Spot 205637, Spot 205638, Spot 205700, Spot 205701, Spot 205732, Spot 205733, Spot 205734, Spot 205735, Spot 205799, Spot 205833, Spot 205834, Spot 205835, Spot 205836, Spot 205837, Spot 205903, Spot 205934, Spot 205935, Spot 205936, Spot 205937, Spot 205938, Spot 205939, Spot 205940, Spot 205941, Spot 206009, Spot 206026, Spot 206032, Spot 206033, Spot 206034, Spot 206035, Spot 206036, Spot 206037, Spot 206038, Spot 206039, Spot 206040, Spot 206041, Spot 206042, Spot 206043, Spot 206132, Spot 206133, Spot 206135, Spot 206136, Spot 206137, Spot 206138, Spot 206139, Spot 206140, Spot 206141, Spot 206142, Spot 206143, Spot 206144, Spot 206145, Spot 206146, Spot 206239, Spot 206240, Spot 206241, Spot 206242, Spot 206243, Spot 206244, Spot 206245
PG424_1,112426.4105,184021.1804,193050.1435,213384.3899,185960.9252,136757.6945,153636.5761,175749.8639,183377.6698,196958.5117,120008.3269,160831.8483,217501.7118,205978.0336,285128.0978,245848.9795,216542.7839,141426.5435,229818.0191,183190.4023,132163.5905,137496.0946,201465.5612,128183.5777,128125.8219,120478.0801,147359.669,151199.6897,199036.183,293377.3373,216542.2354,237926.0188,191488.9976,193556.4433,269926.9624,229614.1239,189267.1795,131082.0167,134009.9033,200813.1822,116786.8169,130702.1722,183300.1848,227485.3207,183835.5571,211509.6791,252479.5523,297971.8653,299665.2981,191513.5978,111295.6787,178893.6723,291090.5842,146676.5034,207957.6884,357481.3823,271224.2265,150659.3649,178427.2985,244658.8487,323777.1735,246357.7791,317759.2814,264439.8639,191932.6941,622237.8876,360556.6331,290277.606,262672.5524,280721.7736,203417.2691,263660.0238,287603.2504,279330.2874,263938.285,281010.1189,234842.236,238378.3691,313261.9297,194828.8998,295553.0798,240359.9898,247346.9306,260268.9461,270245.5969,298773.3068,197021.1407,184312.9963,272313.5987,301602.2013,373501.6495,299303.9206,313131.5197,269325.0831,416611.5071,263792.0218,178733.5113,205637.0858,244267.6568,451361.6206,205981.1892,216664.2113,123977.755,338927.4719,346114.3155,360001.385,242933.8086,261083.5507,246973.4824,453175.6837,231580.7866,259906.1881,251845.9573,280974.3419,551529.6145,368850.0089,219643.937,263130.4514,164863.7421,290844.8424,359782.4781,223280.3615,151669.6547,279231.3693,304029.2227,273383.3187,220235.0119,248657.7899,214206.7188,385875.044,348272.5006,243986.9618,237837.4676,271621.4121,291516.2069,413949.468,134134.6573,230607.9013,161082.769,308365.9135,278152.2831,367800.686,298055.856,133755.4111,218772.0002,395172.9343,232442.391,235007.5341,228996.1723,158596.8143,282293.8932,293136.0701,314174.7774,397572.6685,348695.3351,323653.7967,356883.5406,201585.2959,154242.6503,330624.9585,295824.642,378168.9056,391625.3162,413725.6268,533415.9851,283999.1812,356984.7466,422807.5551,333291.1939,302309.6639,228628.2571,243883.6384,187049.0596,261029.2166,185413.7145,237500.1,386645.6497,288770.5317,353088.8649,337147.2821,282146.2901,266153.1121,350110.7926,297000.4112,379630.1286,204684.4259,223658.6291,202466.8288,331363.6576,234628.727,256794.5605,204705.4843,250431.1536
PG424_2,0,88842.32595,63699.08701,69869.52931,63343.25898,77972.5768,0,58330.71562,53771.11847,77932.90392,51455.99707,50452.76391,74393.80503,85395.68209,131868.0833,87053.14164,0,53206.94971,85538.27922,70811.97023,47102.4878,49455.17188,58801.84409,48713.61657,63493.27856,0,68553.8235,56366.76325,61767.12286,106055.1977,63731.42916,0,85942.528,102551.9143,74634.35509,70552.4755,62767.75298,45881.45618,63170.63004,59449.44601,75313.68577,72770.28567,77317.45005,85403.87197,54077.54646,68985.00431,100307.2558,79952.50855,92462.7132,60860.45969,49147.3796,53375.16102,73179.17295,50220.83544,86779.85805,97880.37505,130069.436,60358.67194,0,85078.15882,76376.1131,75653.57767,87772.83423,85238.23816,99620.71337,186087.2066,121251.3551,106748.8871,77933.06963,77615.18739,74135.27019,116989.2649,0,112043.7914,127632.1921,68699.93933,0,96416.08588,127010.7561,76345.56671,93552.26357,71459.06794,81949.29899,117916.2948,115616.7638,60677.28653,73700.22754,103393.9292,84117.72948,112176.1594,0,94852.63034,78112.36947,89667.91057,154014.9001,0,82813.31122,92872.09975,90220.86683,118065.3415,77180.27403,72981.78325,48078.01165,132613.9072,100416.4157,133122.6473,65736.62616,86066.71404,97508.79952,179795.5697,79542.77014,107389.2609,72193.00049,89790.54885,172810.825,104165.007,0,89707.81607,0,71690.67327,129612.5979,70004.67345,89961.18745,82081.4017,126288.603,74475.08626,76757.21441,120353.4355,71179.32975,111638.6354,123752.8688,80229.29876,98635.08064,113109.5495,95434.8693,133016.0324,60925.08259,96562.83256,61733.97675,143707.8202,95192.35338,114634.0439,135477.7701,55043.08584,94676.93912,170714.5004,88944.65617,90412.52021,108932.3278,74392.71819,156754.1519,140079.8976,97976.30983,144051.6359,134717.1882,133768.7368,130962.0362,81184.15278,57350.70487,125298.8129,124185.4488,110429.9106,115416.8208,162570.7526,220805.813,118277.8393,134795.4912,134391.6628,124080.2022,96488.80399,91291.78325,87308.36603,74225.74683,64414.07054,66477.66042,83309.40958,103639.8253,115672.2459,130086.0643,92789.56623,100018.7861,71567.68132,148181.1233,91554.38156,100688.6257,83311.62406,59506.05263,58191.17078,96029.7883,95028.03871,73482.88487,83327.98845,107806.4853
PI374_0,61182.81544,72380.32664,74384.97446,91854.0692,89531.66829,87047.68175,90551.16135,128089.6973,64638.58963,126056.1178,49576.55738,94981.4559,99866.84972,0,109929.6168,129520.7532,157715.9711,93640.84715,141050.4886,113643.8889,77135.52994,101961.5265,143958.0438,85397.31988,63430.67546,76925.34194,95564.30294,48562.25088,128280.7152,164277.5484,130158.0216,175491.7902,122321.0973,127113.7058,127042.5665,122271.4962,118802.1119,116596.7322,68528.29356,104911.3156,58373.2401,81904.0223,136594.742,142205.6304,150849.1942,136961.6231,84588.72692,192725.697,164401.0665,123860.0801,61590.64205,121406.427,183504.8109,111659.289,128141.8505,110200.6533,151830.4252,126174.4224,97472.71455,164810.9252,171812.9514,83737.86767,85298.23262,122705.0315,81952.93706,240891.0321,166738.3735,154700.2337,147873.5411,131414.6914,90664.52623,128880.0238,136356.7683,117017.1976,114076.4515,130766.5046,120275.462,138325.3257,149445.3655,76077.727,134991.1574,104128.743,150082.9127,115643.412,105876.3391,142880.294,150898.7174,94119.36883,130406.8076,87472.27073,156005.5044,114718.3702,112166.4138,131269.4147,119862.0991,171102.7287,78801.91656,129631.29,93951.77536,169933.0456,103970.7033,85094.85342,61776.80795,150477.183,125159.3808,156410.6069,112975.6895,140008.1768,102368.9912,139215.8372,107093.0459,120190.2829,89778.18674,92517.58382,178307.5501,124881.6494,54362.53812,85876.10792,65892.57411,94995.47434,171741.4271,112099.4323,81494.14104,126127.2346,133011.3991,90700.41427,95847.72769,102733.5208,108589.6113,87665.6482,92766.39537,72234.66744,111960.0939,89677.65744,77761.37323,162785.0495,61986.30509,74005.58734,48331.21051,98577.83368,125219.2071,128447.2679,128626.8564,40140.21676,0,146615.6567,110263.335,143223.7506,62185.09971,66998.64334,97981.62758,85685.2136,69857.06133,124270.2578,118097.3521,152009.8824,90605.64951,57673.40617,45931.16756,62568.35605,118560.3939,73052.23912,83714.29656,118349.8459,153847.173,106248.8888,130937.6325,139029.3603,143471.0892,92285.64667,83479.52214,84112.34993,51604.59945,84116.65721,82431.07169,90734.58295,84289.83237,112260.099,117785.7632,113877.1391,101806.1817,129732.1429,150413.8961,118546.8911,113580.2129,67123.82044,0,59551.29101,130545.3281,95249.4104,96971.26336,65379.19214,95320.04709
PI374_1,65097.09602,53831.89074,41082.37523,78432.43668,105652.0828,72569.08306,0,76905.15371,69425.4681,0,54605.96373,63049.93981,92529.26962,75946.82674,91447.92796,107719.2083,108258.153,76093.63907,94997.88389,92763.43462,57218.04829,54902.18524,85930.6285,64991.33171,53104.98693,58598.6617,65740.42913,88102.46588,73837.59339,131076.8779,123011.3379,169711.3374,117017.4012,55744.44593,90762.13641,107162.1294,73972.73208,61815.78805,53830.63035,51826.25768,64927.42663,68563.62195,89075.56584,96810.68429,95125.53867,119605.7741,113945.1662,129420.7812,136333.2334,110871.2158,47093.37414,57563.70047,125212.1998,64668.72054,80801.20289,113925.1194,132176.1591,80886.69112,103694.1274,104983.7645,136516.2749,106361.5942,101418.5126,109355.7805,79302.32459,217417.9019,0,79863.54922,111624.3687,118787.8523,98068.93619,100110.9422,0,79247.15408,134768.5955,108491.667,70716.85303,86526.90804,125911.7201,59013.32456,124729.9424,84766.16088,102842.6012,94082.16018,82794.58756,116374.924,92356.67691,88253.03623,75538.92891,81479.90162,137750.386,109457.4972,87686.01777,109365.4825,98723.63999,105394.022,74389.52592,78062.01411,84235.20315,115746.5518,125528.3991,76701.45286,49642.87621,104771.3589,0,122024.6965,108531.1227,76782.6543,89250.52193,123243.9787,89444.87868,109812.7386,81696.99853,0,113844.0709,95254.38512,76189.80286,89322.32334,0,60733.18417,110410.0541,84485.08081,70286.41665,132051.7556,82849.25391,79757.85324,87333.55007,0,76258.72633,60684.19053,77628.07284,83262.03823,74636.69191,66158.34417,69881.86531,146774.8892,43147.04629,64511.4196,75386.94733,89005.97496,82430.63641,128525.9282,93128.49521,41030.41209,0,88127.56542,104789.1376,109803.4208,72326.20995,53599.1123,83370.4259,65811.75372,69388.04326,117342.7521,112450.5771,124213.2973,83212.48841,60720.44754,0,0,64911.19287,64664.21322,0,101316.6315,131529.9725,84854.39478,121191.7942,110324.3662,119970.0945,109799.9723,75482.98559,92067.70768,35563.18378,47822.67625,0,93603.48837,112651.9172,121881.7622,99744.22357,87665.59558,91032.12453,119588.303,125749.4748,80019.20993,80331.70704,0,53889.39117,41319.40108,105318.7753,59349.23095,83862.7959,48236.267,0
PICer386_0,345576.7222,321861.0674,365437.3066,346781.0775,355032.8947,313413.919,305089.0905,357413.8837,242094.875,326882.7295,246044.1673,293559.9666,446772.5895,480481.5819,548255.5289,353442.5092,349738.0357,225945.9617,392812.5616,342956.5313,237385.3039,276546.134,461385.7963,291746.3255,395756.5351,394949.8849,413464.2198,413746.389,290330.74,469756.8283,269025.0762,454654.5793,371248.9012,411561.9698,387884.3378,309343.7285,309849.0406,356763.303,423576.735,473823.3308,307950.8734,252627.8597,310544.3854,442634.2876,281791.1944,301360.4634,466681.4196,444643.3168,296353.3296,400875.0512,292414.4872,377435.4941,489909.9638,210324.7364,331594.7007,510868.6857,467856.7658,350079.2303,549584.0108,383582.4057,431502.2504,429117.6712,418476.181,378431.4614,466612.3969,812962.7513,345319.9605,466193.3978,334587.5231,386788.2193,405888.3704,307670.3567,518744.0923,461057.3081,294997.5639,396778.5998,501566.078,263309.4315,477704.4661,284002.7773,349967.9639,350636.8443,383629.1846,324471.5854,372577.7026,340883.5536,559341.1151,296904.9416,351730.6626,483634.6057,404784.5368,418178.1251,525925.051,270656.41,531380.0748,353753.028,338917.2648,509801.9015,372883.0245,531563.1428,227124.8832,412167.7867,294972.8935,439692.3751,401079.7129,372015.7372,550274.5644,363405.0735,423422.2188,400224.5103,321995.5853,365638.5242,426825.5389,398051.7182,371222.1852,334758.0775,502942.5569,239814.2365,229348.2067,334460.7857,480636.877,300952.8366,363475.7117,426717.9882,407310.8185,211650.7552,256226.8227,481937.0344,320525.6149,324145.5969,299063.3742,398550.5525,368916.0267,418622.4079,345489.5747,313683.4621,309666.7085,388430.2765,387323.8949,405547.4873,302147.5762,358125.9161,400905.0064,225701.2439,223000.7561,357718.8741,272176.1145,305213.9642,377705.2534,402614.7434,420215.0365,476374.0389,297266.8531,334224.3609,272870.3957,307170.7916,414885.0773,359695.4846,333165.4398,194015.2777,387466.4472,352724.0344,401174.3797,378025.4078,525573.0295,279562.1258,294055.8973,254845.0966,286306.8219,215607.4185,266211.441,332375.0173,187488.8824,224383.9184,263193.5089,311525.5383,306511.3172,269103.1857,233490.6176,215496.8168,264482.6478,258111.6524,316636.3415,256886.7287,376138.966,333064.9388,224353.6489,279284.1083,284046.8585,272713.1406,327813.2361,237303.1773,351631.7949
PICer386_1,223990.5053,203236.3721,233859.8378,205687.9603,229387.0616,213086.5549,204488.5196,269878.3109,147487.4006,203967.2432,163974.254,208923.1028,332984.1436,302858.7923,344946.2813,277226.6994,237262.8274,156615.8465,242225.0312,205780.4665,170029.789,192378.9818,320182.8795,206680.6203,226872.0855,245294.2295,267037.1498,268747.969,201553.4457,310666.4702,215086.2602,362878.0044,222758.7538,338583.2177,226847.9401,223967.1081,201093.2878,206858.3057,270422.1917,272308.0248,183050.6525,183335.2827,238338.6806,277150.7171,223763.4428,223584.9984,284215.8681,278088.3992,244180.0065,210405.0835,181376.2141,198997.5683,317237.9506,148743.1415,209012.7279,284285.7447,396867.5618,245350.827,310086.9497,250817.3358,370739.8323,290664.6746,315510.0166,229065.1322,260087.5658,513214.122,302600.6692,327409.9871,280282.7582,281525.2281,308637.5122,203972.1,415391.6978,257441.8232,255865.8492,238121.1787,312389.6932,217752.2041,268173.9746,232457.495,239467.3828,223535.4415,206113.0669,189499.7239,231974.0288,243388.0083,350933.9847,194852.2828,203719.9774,308237.443,366167.5564,243844.2074,331571.3171,208440.773,329759.8257,224822.4735,255978.913,273149.3681,224929.4372,297791.976,174065.4817,293307.8395,146932.6451,251447.9264,245090.4701,232971.4239,351652.5669,287086.0967,303811.3937,261825.6556,233495.0485,226877.515,284415.1242,244912.6381,278946.5548,245092.2804,290462.6669,154117.003,131512.5013,239429.4113,292353.066,196646.5343,251588.9378,267395.4618,264391.6037,161310.0905,189323.7801,225421.8153,175451.7087,196509.9375,168311.9086,240530.4152,260625.8057,205884.2839,262790.0486,236171.3479,229392.1376,204981.1905,246432.173,268838.148,211036.1409,217135.8147,298770.4389,150710.2476,172947.1675,205566.2227,140142.2947,214181.0543,229511.5865,229458.8294,306046.0192,229874.7523,200231.522,237100.2347,217919.7167,241535.1999,301469.1689,230127.2613,207085.5583,120385.5773,250783.5945,255494.7959,265115.6305,311588.5384,318534.3314,219679.9666,205142.7308,181698.4175,226904.2364,174842.9913,142167.3042,167469.0026,131404.1632,130731.2199,173408.1907,194605.8047,177607.3959,181020.3749,157677.4617,166902.1287,188991.4386,185548.4361,223206.8249,130204.1557,219873.2177,238111.0697,159714.8443,207496.3737,184915.9427,173149.6008,216261.6424,196064.1203,199859.1736
PICer386_2,83733.78245,75775.1566,74382.93847,53212.90495,70319.1757,91080.07851,0,89884.39513,0,62970.53733,45860.53325,51335.25402,54850.61451,94755.90375,148342.8902,60652.63829,0,51994.20263,93958.33704,58929.66799,48007.45516,60713.45187,95036.59818,50357.73073,70451.40844,66976.46617,80374.74884,53471.47054,60305.758,78638.49658,59890.86035,0,0,89429.83516,83042.38449,85921.33459,73701.01326,0,84369.08265,73506.19243,62340.52708,50646.44527,84312.60121,90107.80354,60965.44593,72606.46627,107808.8514,116981.294,70434.27845,60582.43156,46604.88771,74586.06521,0,43279.55126,0,78153.81177,0,82116.87909,70740.71576,55868.56213,90996.78813,0,80872.40731,74584.88119,88624.32126,161308.7282,129185.6397,114540.0736,103292.3813,81720.44184,71742.77148,84712.98169,0,111589.1091,0,72004.17832,108332.7444,61388.29664,92791.664,66109.85327,90342.21617,82495.7612,57481.05689,50582.64177,86581.74636,78063.64596,94153.75208,64607.92508,60580.0664,69921.72255,118144.2613,59974.43223,106930.5453,0,123418.7492,93466.48187,54424.39104,103988.2731,73984.76282,107952.1814,47876.69803,67411.98922,42316.8359,80808.1028,0,73254.60508,72491.46851,0,77252.18695,0,74920.44558,50073.76661,76348.63995,84441.60624,0,60209.22251,71623.84582,61034.63386,0,89661.58361,70844.18824,47680.30261,62853.40832,91520.80718,60014.56557,53507.31588,51932.76325,96032.05711,64253.26199,0,50758.73802,85002.99054,49358.12486,77109.26063,0,101991.2824,59916.05237,63140.9338,71139.30642,78302.44264,66183.96833,64548.26826,70373.81339,41959.33556,0,86928.9776,66807.38042,80173.02955,85957.0425,56015.54155,100941.7334,88674.19923,71786.6262,78971.11755,90985.18301,61394.18311,0,63759.00296,54240.25677,49468.19853,82496.11936,73490.28096,99263.09912,105503.0836,0,82829.78107,69001.92088,56359.91181,0,0,49377.4149,93806.18993,48225.59903,54974.70722,0,45281.35438,86369.06622,0,72633.29768,0,0,53641.10385,74563.51012,60735.99923,100644.0847,67793.95946,42125.96043,55356.87342,75286.15755,63955.95859,62185.27625,65906.49332,76228.68641
PICer386_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44208.75737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59282.67534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHexCer411_0,159849.4885,112853.0314,136942.9795,390235.4176,221983.5472,81610.0794,131649.8123,214645.2778,192890.8613,242783.9049,147392.0036,217261.4574,231979.8585,267306.5162,452745.5773,272972.8314,401155.8459,107980.1507,245667.3537,62672.09663,39608.05369,138539.4567,137924.557,51704.3666,72325.47575,85708.3172,87561.77724,60619.04002,197785.1279,365365.5309,433184.6145,383897.5718,206807.4045,130197.8672,517867.0857,252319.0876,158814.5075,45253.15128,0,279672.8177,54432.24388,131264.6314,159960.9789,169876.053,208590.1233,374154.8187,328109.8413,319140.6071,377954.9742,129129.2241,0,70497.90118,350633.5577,93761.20933,218339.827,553556.206,482352.688,55080.87209,150727.2055,149103.4136,371651.0685,191369.1778,345354.5755,243461.8315,62269.69202,657438.2729,345131.1295,488742.3013,339911.2137,249130.1882,202652.595,410375.2049,167911.5175,336149.6332,378482.1462,167172.2364,106262.0384,199012.3836,295231.7668,230161.9258,267366.7838,177981.2843,159379.1808,388888.5567,372840.0782,206913.4418,163528.9747,133878.4701,282258.6271,214980.8675,390121.871,180793.9758,160329.4675,206288.7199,341500.7897,276437.7301,123194.1633,131577.9907,85833.9935,496242.8705,262304.9071,158053.4235,42171.89899,452222.0662,482752.5776,316695.0282,154007.3375,227941.8848,199936.8715,884166.6266,145407.3951,261865.3355,164755.1218,588472.6271,1128672.214,450513.8537,97779.24256,205605.7863,99874.89113,466764.2671,377317.7387,137177.2584,62006.11539,212887.7443,575088.5749,428822.9178,175788.9769,83572.20845,91773.23093,761341.2202,541004.5175,294090.7472,138429.4472,151520.3722,578402.2272,491565.2636,208114.2102,240290.394,93874.13778,369751.1703,211317.8449,444472.2156,320580.6484,34989.19004,353124.274,360027.4499,387614.6115,109357.8305,105055.6506,52124.45581,514033.5493,515229.0052,492075.071,741494.4182,582165.3437,406054.5296,418346.6577,91375.8318,102324.348,473145.129,379132.4649,540415.3412,366452.4979,583620.4949,951913.2468,419574.4132,313632.073,513215.7173,793205.0477,487802.979,328417.7099,338209.3387,113239.6453,198793.4164,87036.04057,163559.1954,468857.2849,405392.6778,382979.2023,397608.2831,221122.3539,416677.5185,417218.195,233302.5254,452804.9199,279304.0654,188522.4947,76216.27256,182158.0946,175689.9677,242633.4457,137211.7859,364393.7019
SHexCer411_1,71238.24407,73672.69564,74443.35753,180802.561,119863.8712,0,0,119433.0292,99923.01782,126958.369,69116.6455,107391.2857,135700.1283,131401.3596,193369.6696,150487.0092,201457.7167,56688.11466,142621.7141,0,0,85888.66384,85247.07205,33227.06757,0,0,0,0,101566.4315,184156.2045,168812.3601,149888.9857,86119.65366,73785.56513,266177.8517,159719.5297,120938.525,42663.24896,0,151631.2281,36958.94996,72978.39221,91694.92454,101356.2772,60617.03315,175539.207,165426.249,191403.5237,159661.4257,59769.7693,0,47876.80591,156239.9698,71057.80616,115207.7994,242511.7697,214193.4913,0,77375.52346,66142.11918,155632.7509,119964.3409,180888.0129,132495.0571,47120.1072,314124.0284,200893.0306,239250.5404,169622.258,114992.2446,109274.9599,204316.4694,0,162984.287,179581.1944,125347.5159,0,105851.1955,148714.9195,117349.7953,132896.6036,97209.01,74591.12203,164684.4759,165841.9347,109063.0541,78639.71313,87490.77357,142188.242,123801.4398,216425.904,103982.15,81065.87011,111081.3986,175294.0321,113797.908,49102.18121,66854.7278,69675.03754,252163.9052,110300.0282,61661.26138,25755.61335,227333.4319,242509.373,145762.9964,70477.15248,94493.05857,117472.5124,430888.9439,79347.2943,109027.1006,108496.0134,312780.5783,543186.2538,216621.7489,50423.94415,108658.7453,62529.78925,240037.6094,218312.8381,80636.53201,47874.2456,108591.9936,251217.7488,202186.1808,55391.59306,0,58125.56132,401906.1644,238241.8436,181660.8273,69642.9246,96481.01989,278162.3542,280904.0512,146159.741,119208.1006,0,215049.8099,127676.4998,176313.1664,141441.1555,0,183144.9768,208486.9852,192701.0186,0,51503.93733,32494.85847,222050.93,248591.2895,266431.1422,305702.5169,324346.4009,169077.0816,185067.6466,43554.46678,43256.29934,217465.4034,168570.5832,252225.6781,192130.7271,269161.7003,419822.0425,199278.2659,179548.9713,254302.9877,413036.3878,268796.1348,152933.4488,141172.7265,73973.06754,106888.1102,42631.49474,81765.71298,205035.0313,184319.3982,212795.9495,209329.4535,142418.8122,209624.6281,170184.4413,137892.2927,197251.7672,142393.9713,94455.16241,40900.9524,85147.55556,73046.6181,118918.5153,97036.88486,188554.8312
SHexCer411_2,61636.96728,50930.8685,68223.82844,88705.22743,94665.12041,63213.58803,0,93509.31093,0,94203.03281,0,51849.34241,81355.1755,59286.38913,140040.5571,74842.8399,76328.11626,50889.31636,56170.27534,65704.74345,50601.12783,64853.0738,73872.10036,80894.03581,97527.05026,69028.43038,115327.7796,72509.62917,71352.78006,75168.16436,0,0,74629.62873,82200.86389,83345.43678,76620.56474,64634.57648,94720.83348,116470.0879,78071.88773,63489.12033,64027.73333,56434.85005,73761.64952,80664.4202,93154.17987,91445.10685,130054.4712,90583.51329,69642.60588,97802.52486,66575.43615,94242.29861,0,92916.20581,108952.9661,99120.85786,93432.43562,82170.06893,97711.54016,96486.79896,98628.57991,100386.851,94008.14021,83331.35892,175925.4407,135535.4278,73798.31934,103202.5339,90385.22602,86212.77591,68557.91634,0,78576.70524,87876.66,98391.67106,101901.4207,60888.18415,96770.75883,84493.57868,84773.85991,71091.06704,98579.76583,96131.01864,76045.66506,59064.05621,58537.14308,41750.39787,68418.272,71912.27771,82488.76988,63254.08902,119873.7068,0,67178.19758,101976.0294,86356.56581,98113.68289,75204.10122,108887.8855,47186.32637,94642.96856,55981.33284,93326.91483,0,71816.63755,121550.0984,83229.01818,89506.49611,113767.6199,66303.23951,59637.29771,85914.10155,91439.95198,103997.1254,64995.45943,94260.57603,75341.46712,54683.57434,75822.54832,84369.54662,62530.18347,107399.6725,60801.39185,98779.24288,48808.89334,60230.3543,75552.62883,86349.92896,54697.6523,50341.22384,89657.67331,86441.26232,90404.49388,81264.02504,0,59563.44225,50905.94517,69811.04457,99902.72586,64179.46611,0,117574.8536,45092.43528,0,97490.51889,0,88047.14405,69108.11476,76303.60713,73441.09101,88047.86013,54148.50628,73506.939,0,74712.79051,93623.83853,70094.42267,56526.25664,60698.39614,58168.56245,84342.86143,0,74069.49046,112869.1064,54342.02517,79365.76798,0,0,69535.2289,66005.8101,74622.09249,33827.69291,40203.00402,45314.84228,61931.18465,102315.2686,79911.65987,73629.04335,57540.21587,80722.83246,50468.10361,81158.95769,66194.74735,82781.3882,81241.89239,36098.00041,41402.07854,58105.4673,50046.58825,58940.0894,72565.57081,75120.51407
